Make,Model,Cylinder,Transmission,CityMPG,HighwayMPG,CombinedMPG,Air Aspir Method,Air Aspiration Method Desc,Transmission,Trans Desc,Drive,Drive Desc,Fuel,Fuel Usage Desc - Conventional Fuel,Cost,EPA Calculated Annual Fuel Cost - Conventional Fuel -----  Annual fuel cost error. Please revise Verify. ,Carline Class,Carline Class Desc,Release Date,CityCO2,HighwayCO2,CombinedCO2
Volkswagen,Beetle,4,Manual(M6),23,31,26,TC,Turbocharged,M,Manual,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),2200,2200,4,Compact Cars,2014-07-28,393,292,347
Volkswagen,CC,4,Auto(AM-S6),22,31,25,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),2300,2300,4,Compact Cars,2014-07-14,402,284,349
Volkswagen,CC,4,Manual(M6),21,32,25,TC,Turbocharged,M,Manual,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),2300,2300,4,Compact Cars,2014-07-14,428,278,361
Volkswagen,CC 4Motion,6,Auto(S6),17,25,20,NA,Naturally Aspirated,SA,Semi-Automatic,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),2850,2850,4,Compact Cars,2014-07-14,523,351,446
Volkswagen,Golf,4,Auto(S6),25,36,29,TC,Turbocharged,SA,Semi-Automatic,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1800,1800,4,Compact Cars,2014-07-28,352,247,305
Volkswagen,Golf,4,Manual(M5),25,37,30,TC,Turbocharged,M,Manual,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1750,1750,4,Compact Cars,2014-07-28,350,240,300
Volkswagen,Golf,4,Auto(AM-S6),31,43,36,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),F,"2-Wheel Drive, Front",DU,"Diesel, ultra low sulfur (15 ppm, maximum)",1550,1550,4,Compact Cars,2014-07-28,326,236,285
Volkswagen,Golf,4,Manual(M6),31,45,36,TC,Turbocharged,M,Manual,F,"2-Wheel Drive, Front",DU,"Diesel, ultra low sulfur (15 ppm, maximum)",1550,1550,4,Compact Cars,2014-07-28,331,224,283
Volkswagen,GTI,4,Auto(AM-S6),25,33,28,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),2050,2050,4,Compact Cars,2014-04-01,358,271,319
Volkswagen,GTI,4,Manual(M6),25,34,28,TC,Turbocharged,M,Manual,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),2050,2050,4,Compact Cars,2014-04-01,355,258,311
Volkswagen,Jetta,4,Auto(AM-S6),24,32,27,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),2100,2100,4,Compact Cars,2014-07-28,379,281,334
Volkswagen,Jetta,4,Auto(AM-S6),31,45,36,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),F,"2-Wheel Drive, Front",DU,"Diesel, ultra low sulfur (15 ppm, maximum)",1550,1550,4,Compact Cars,2014-08-04,324,228,281
Volkswagen,Jetta,4,Manual(M6),31,46,36,TC,Turbocharged,M,Manual,F,"2-Wheel Drive, Front",DU,"Diesel, ultra low sulfur (15 ppm, maximum)",1550,1550,4,Compact Cars,2014-07-28,332,223,283
Volkswagen,Jetta,4,Manual(M6),23,33,26,TC,Turbocharged,M,Manual,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),2200,2200,4,Compact Cars,2014-07-28,389,274,338
Volkswagen,Passat,4,Auto(S6),24,36,28,TC,Turbocharged,SA,Semi-Automatic,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1900,1900,5,Midsize Cars,2014-07-14,363,247,311
Volkswagen,Passat,4,Manual(M5),24,35,28,TC,Turbocharged,M,Manual,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1900,1900,5,Midsize Cars,2014-07-14,366,251,314
Volkswagen,Passat,4,Auto(AM-S6),30,42,34,TC,Turbocharged,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),F,"2-Wheel Drive, Front",DU,"Diesel, ultra low sulfur (15 ppm, maximum)",1650,1650,5,Midsize Cars,2014-07-14,344,243,298
Volkswagen,Passat,4,Manual(M6),30,44,35,TC,Turbocharged,M,Manual,F,"2-Wheel Drive, Front",DU,"Diesel, ultra low sulfur (15 ppm, maximum)",1600,1600,5,Midsize Cars,2014-07-28,341,234,293
Volkswagen,Passat,6,Auto(AM-S6),20,28,23,NA,Naturally Aspirated,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),2500,2500,5,Midsize Cars,2014-05-26,449,319,390
Volkswagen,Tiguan,4,Auto(S6),21,26,23,TC,Turbocharged,SA,Semi-Automatic,F,"2-Wheel Drive, Front",GP,Gasoline (Premium Unleaded Recommended),2500,2500,30,Small SUV 2WD,2014-07-14,431,344,392
Volkswagen,Tiguan 4Motion,4,Auto(S6),20,26,23,TC,Turbocharged,SA,Semi-Automatic,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),2500,2500,31,Small SUV 4WD,2014-07-14,435,344,394
Volkswagen,Touareg,6,Auto(S8),17,23,19,NA,Naturally Aspirated,SA,Semi-Automatic,A,All Wheel Drive,GP,Gasoline (Premium Unleaded Recommended),3000,3000,33,Standard SUV 4WD,2014-08-01,520,391,462
"Volvo Cars of North America, LLC",S60 AWD,5,Auto(S6),20,29,23,TC,Turbocharged,SA,Semi-Automatic,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2300,2300,4,Compact Cars,2014-01-03,432,306,375
"Volvo Cars of North America, LLC",S60 AWD,6,Auto(S6),19,28,22,TC,Turbocharged,SA,Semi-Automatic,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2400,2400,4,Compact Cars,2014-01-03,461,317,396
"Volvo Cars of North America, LLC",S60 FWD,4,Auto(S8),25,37,29,TC,Turbocharged,SA,Semi-Automatic,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1800,1800,4,Compact Cars,2014-01-03,357,243,306
"Volvo Cars of North America, LLC",S60 FWD,4,Auto(S8),24,35,28,TS,Turbocharged+Supercharged,SA,Semi-Automatic,F,"2-Wheel Drive, Front",GPR,Gasoline (Premium Unleaded Required),2050,2050,4,Compact Cars,2014-01-03,377,257,323
"Volvo Cars of North America, LLC",S60 PoleStar AWD,6,Auto(S6),18,27,21,TC,Turbocharged,SA,Semi-Automatic,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2500,2500,4,Compact Cars,2014-05-02,478,323,408
"Volvo Cars of North America, LLC",S80 AWD,6,Auto(S6),19,28,22,TC,Turbocharged,SA,Semi-Automatic,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2400,2400,5,Midsize Cars,2014-01-03,461,317,396
"Volvo Cars of North America, LLC",S80 FWD,4,Auto(S8),25,37,29,TC,Turbocharged,SA,Semi-Automatic,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1800,1800,5,Midsize Cars,2014-01-03,357,243,306
"Volvo Cars of North America, LLC",V60 AWD,5,Auto(S6),20,29,23,TC,Turbocharged,SA,Semi-Automatic,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2300,2300,7,Small Station Wagons,2014-01-03,432,306,375
"Volvo Cars of North America, LLC",V60 AWD,6,Auto(S6),19,28,22,TC,Turbocharged,SA,Semi-Automatic,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2400,2400,7,Small Station Wagons,2014-01-03,461,317,396
"Volvo Cars of North America, LLC",V60 FWD,4,Auto(S8),25,37,29,TC,Turbocharged,SA,Semi-Automatic,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1800,1800,7,Small Station Wagons,2014-01-03,357,243,306
"Volvo Cars of North America, LLC",V60 PoleStar AWD,6,Auto(S6),18,27,21,TC,Turbocharged,SA,Semi-Automatic,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2500,2500,7,Small Station Wagons,2014-05-02,478,323,408
"Volvo Cars of North America, LLC",XC60 FWD,4,Auto(S8),24,31,27,TC,Turbocharged,SA,Semi-Automatic,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1950,1950,30,Small SUV 2WD,2014-01-03,371,287,333
"Volvo Cars of North America, LLC",XC60 FWD,4,Auto(S8),22,30,25,TS,Turbocharged+Supercharged,SA,Semi-Automatic,F,"2-Wheel Drive, Front",GPR,Gasoline (Premium Unleaded Required),2300,2300,30,Small SUV 2WD,2014-01-03,407,293,356
"Volvo Cars of North America, LLC",XC70 FWD,4,Auto(S8),24,31,27,TC,Turbocharged,SA,Semi-Automatic,F,"2-Wheel Drive, Front",G,Gasoline (Regular Unleaded Recommended),1950,1950,30,Small SUV 2WD,2014-01-03,371,287,333
"Volvo Cars of North America, LLC",XC60 AWD,5,Auto(S6),18,25,21,TC,Turbocharged,SA,Semi-Automatic,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2500,2500,31,Small SUV 4WD,2014-06-02,481,346,420
"Volvo Cars of North America, LLC",XC60 AWD,6,Auto(S6),17,24,20,TC,Turbocharged,SA,Semi-Automatic,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2600,2600,31,Small SUV 4WD,2014-01-03,496,358,434
"Volvo Cars of North America, LLC",XC60 AWD,6,Auto(S6),18,25,20,NA,Naturally Aspirated,SA,Semi-Automatic,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2600,2600,31,Small SUV 4WD,2014-01-03,492,352,429
"Volvo Cars of North America, LLC",XC70 AWD,6,Auto(S6),17,24,20,TC,Turbocharged,SA,Semi-Automatic,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2600,2600,31,Small SUV 4WD,2014-01-03,496,358,434
"Volvo Cars of North America, LLC",XC70 AWD,6,Auto(S6),18,25,21,NA,Naturally Aspirated,SA,Semi-Automatic,A,All Wheel Drive,G,Gasoline (Regular Unleaded Recommended),2500,2500,31,Small SUV 4WD,2014-01-03,482,343,420
